#,Levels,,,,,,,Code,URL,Skill,Category,Subcategory,Overall description,Guidance notes,Level 1 description,Level 2 description,Level 3 description,Level 4 description,Level 5 description,Level 6 description,Level 7 description
86,,,,4,5,6,7,SCMO,https://sfia-online.org/en/skillcode/9/SCMO,Scientific modelling,Development and implementation,Computational science,Applying computer simulation and other forms of computation to solve real-world problems in scientific disciplines.,"Scientific modelling involves applying computer simulation and other forms of computation to solve real-world problems in scientific disciplines.
Activities may include, but are not limited to:

identifying relevant mathematical principles and scientific theory within a computational model
creating, testing and tuning scientific models through the application of computing
validating and interpreting computational models against the reality which the models attempt to represent
collaborating with domain experts to ensure models accurately represent scientific phenomena
communicating model results and implications to both technical and non-technical audiences
continuously refining models based on new data or scientific understanding
applying models to predict outcomes or test hypotheses in scientific research.

Scientific modelling is used across various fields, including physics, chemistry, biology, environmental science and social sciences, to simulate complex systems and processes.",,,,"analyzes the real-world problem, then selects appropriate physical and mathematical models to approximate the phenomena under investigation. Applies relevant mathematical techniques to simulate the problem. Conducts quality and performance assessments on computational model outputs and makes improvements to the models. Provides advice and guidance to the users of these models.",Investigates real-world problems to assess whether existing scientific models provide effective solutions. Creates new mathematical representations of the underlying science that can be implemented in a computational model. Applies advanced programming techniques to implement scientific models and apply these for problem-solving. analyzes the functioning of existing computational models to improve accuracy and performance. Communicates limitations such as uncertainty and systematic errors. Ensures appropriate usage of computational models.,"Initiates the creation, testing, improvement and application of mathematical model frameworks representing real-world systems and scientific theories. Sets standards and approaches for the application of scientific modelling. Oversees the representation of science and mathematics principles and theories in models to ensure appropriate, consistent and effective usage. Develops or introduces new mathematical techniques where necessary.","Directs the creation and review of a cross-functional, enterprise-wide approach and culture for scientific modelling. Leads the development of the organization’s scientific modelling capabilities and champions its use in solving real-world problems."
87,,,,4,5,6,7,NUAN,https://sfia-online.org/en/skillcode/9/NUAN,Numerical analysis,Development and implementation,Computational science,"Creating, analyzing, implementing, testing and improving algorithms for numerically solving mathematical problems.","Numerical analysis is the area of mathematics and computer science that creates, analyzes and implements algorithms for numerically solving mathematical problems. Numerical analysis is required for applications including, but not limited to:

simulations of physical systems
machine learning
data analytics 

Numerical analysis is concerned with:

floating-point arithmetic and the resulting accumulation of rounding errors (integer arithmetic which has different considerations)
consideration of the numerical stability, condition numbers, accuracy, computational complexity and usability of algorithms that solve mathematical problems.

Activities may include, but are not limited to:

developing and implementing numerical algorithms
analyzing and optimizing the efficiency of numerical methods
evaluating and improving the accuracy of computational results
collaborating with domain experts to apply numerical solutions to real-world problems
documenting and communicating complex numerical concepts to non-specialists.
",,,,"Creates moderately complex algorithms using a range of mathematical techniques and with sensitivity to the limitations of the techniques. Uses sophisticated scientific computing and visualization environments. Assesses the stability, accuracy and efficiency of algorithms and makes or recommends improvements to them. Iterates and improves models using feedback from experts as appropriate.","Creates, tests and improves complex algorithms that numerically solve real-world problems. Develops mathematical and computational techniques to assist with numerical analysis. Communicates limitations such as uncertainty and systematic errors. Reviews algorithms for their conformance to design and performance standards.","Initiates the creation, testing, improvement and application of numerical algorithms that solve real-world mathematical problems. Sets standards and strategies for the application of numerical analysis. Leads the implementation of numerical analyzes capabilities to ensure appropriate, consistent and effective usage across the organization.","Directs the creation and review of a cross-functional, enterprise-wide approach and culture for numerical analysis. Leads the development of the organization’s numerical analysis capabilities and champions its use in solving real-world problems."
88,,,,4,5,6,7,HPCC,https://sfia-online.org/en/skillcode/9/HPCC,High-performance computing,Development and implementation,Computational science,Using advanced computer systems and special programming techniques to solve complex computational problems.,"High-performance computing (HPC) is the use of super computers and parallel processing techniques for solving complex computational problems. HPC technology focuses on developing parallel processing algorithms and systems.
High-performance computing is typically used for solving advanced problems and performing research activities through computer modelling, simulation and analysis. Activities may include, but are not limited to:

designing and optimizing parallel algorithms
managing and maintaining HPC infrastructures
developing software for HPC environments
conducting performance analysis and optimization of HPC applications
collaborating with researchers to translate scientific problems into HPC solutions.

HPC technology is implemented in a variety of disciplines including, but not limited to:

biosciences and molecular modelling
geographical data
oil and gas exploration
climate modelling and weather forecasting
physical simulations
cryptanalysis.

The terms high-performance computing and supercomputing are sometimes used interchangeably.",,,,"Develops moderately complex solutions that use high-performance computing environments to address real-world problems. Applies a range of high-performance computing techniques with sensitivity to the limitations of the techniques. Uses input and feedback from experts as appropriate. analyzes the complexity, scalability and performance of algorithms, including massively parallel implementations, and makes or recommends improvements.","Creates, tests and improves complex high-performance computing solutions to address real-world problems. Collaborates with stakeholders to ensure high-performance computing solutions are effective at addressing their problems. Guides development teams in the appropriate and effective use of high-performance computing resources","Initiates the creation, testing, improvement and application of algorithms that solve real-world problems in high-performance computing environments. Sets standards and strategies for the use of high-performance computing. Leads the implementation of organizational capabilities to ensure appropriate, consistent and effective usage of high-performance computing.","Directs the creation and review of a cross-functional, enterprise-wide approach and culture for high-performance computing. Leads the development of the organization’s high-performance computing capabilities and champions its use in solving real-world problems."
89,,,,,5,6,7,ITMG,https://sfia-online.org/en/skillcode/9/ITMG,Technology service management,Delivery and operation,Technology management,Managing the provision of technology-based services to meet defined organizational needs.,"Technology-based services may include, but are not limited to, IT infrastructure, audio-visual services, end-user computing, enterprise applications, facilities, communications services and industrial control systems.
Activities may include, but are not limited to:

approving, preparing, planning and managing new or changed services
managing the performance of systems and services in terms of their contribution to business outcomes, financial costs and sustainability
end-to-end management of services, whether delivered internally or sourced externally
integrating internal and external services as well as delivery options leveraging multiple service delivery capabilities
developing and implementing continual service improvement plans to ensure the technology services adequately support changing needs.
",,,,,"Takes responsibility for managing the design, procurement, installation, upgrading, operation, control, maintenance and effective use of specific technology services. Leads service delivery, ensuring agreed service levels, security requirements and other quality standards are met. Ensures adherence to relevant policies and procedures. Ensures processes, procedures and practices are aligned across teams and providers to operate effectively and efficiently. Monitors technology services performance. Provides appropriate status and other reports to managers and senior users.","Manages and allocates resources for budgeting, estimating, planning, developing and delivering a portfolio of technology services and systems. Engages and influences stakeholders to ensure services are developed and managed to meet agreed service levels, security requirements and quality standards. Plans and implements processes, procedures, tools and practices for monitoring and managing the performance of technology services. Aligns the contribution of specified systems and services with organizational and financial goals. Recommends sourcing options, whether in-house, outsourced, or a combination, ensuring optimal service delivery.","Sets the strategic direction for managing the technology services portfolio, ensuring alignment with organizational strategies, objectives and emerging opportunities. Promotes and assesses technology's potential to drive change, evaluating feasibility and impact. authorizes the establishment and integration of new or modified service delivery capabilities, balancing in-house and outsourced options. Oversees resource allocation for planning, developing and delivering technical services and products. Maintains a strategic overview of how technology services contribute to organizational success."
90,,2,3,4,5,,,ASUP,https://sfia-online.org/en/skillcode/9/ASUP,Application support,Delivery and operation,Technology management,"Delivering management, technical and administrative services to support and maintain live applications.","Activities may include, but are not limited to:

investigating and resolving issues
implementing working practices to support iterative/agile development and/or cloud-based applications
monitoring performance and maintaining the security of applications
providing guidance or training to users, including enhanced levels of support following new/updated software releases
devising permanent or temporary corrections, workarounds for faults, and applying patches when necessary
adhering to established safety, security and quality standards
capturing user feedback for subsequent analysis to inform future application development
implementing general or site-specific modifications
updating documentation
maintaining application data
defining enhancements.

Support typically involves close collaboration with application developers and other specialist areas. Application maintenance and support services may be delivered directly to users of the systems or to service delivery functions.",,Assists with specified maintenance procedures. Assists in the investigation and resolution of issues relating to applications.,Follows agreed procedures to identify and resolve issues with applications. Uses application management software and tools to collect agreed performance statistics. Carries out agreed applications maintenance tasks.,"Maintains application support processes and checks that all requests for support are dealt with according to agreed procedures. Uses application management software and tools to investigate issues, collect performance statistics and create reports.","Ensures all requests for support are dealt with according to set standards and procedures. Drafts and maintains procedures and documentation for applications support, incorporating security considerations. Manages application enhancements to improve business performance. Advises on application security, licensing, upgrades, backups and disaster recovery needs.",,
91,1,2,3,4,5,,,ITOP,https://sfia-online.org/en/skillcode/9/ITOP,Infrastructure operations,Delivery and operation,Technology management,"Provisioning, deploying, configuring, operating and optimizing technology infrastructure across physical, virtual and cloud-based environments.","Technology infrastructure encompasses a wide range of components including, but not limited to, physical devices, virtual resources, cloud services, infrastructure-related software, middleware, network services and data storage solutions.
Infrastructure operations also involves implementing automation, cybersecurity measures and the adoption of cloud technologies to enhance efficiency, security and agility.
These components may be on-premises, outsourced to third parties, or provisioned through cloud services.
Activities may include, but are not limited to:

provisioning and adapting infrastructure components to meet the evolving needs of users and service providers
managing virtual, cloud and hybrid/multi-cloud environments
automating tasks through scripting, coding, orchestration tools and infrastructure as code (IaC) practices
ensuring infrastructure security through regular updates, patch management and adherence to cybersecurity policies and established industry practices
monitoring infrastructure performance and its impact on efficiency, performance, security posture and sustainability
collaborating with development teams (DevOps) 
using containerization technologies to enhance application deployment and scalability.
",Supports routine infrastructure tasks and basic troubleshooting under close supervision. Monitors infrastructure health and reports on component status to support operational continuity.,"Executes operational procedures, runs automation scripts and performs routine maintenance, installation and monitoring of infrastructure components. Adjusts automation tasks as instructed to meet operational standards. Reports on infrastructure performance and security events, addressing issues directly when possible or escalating them to others for resolution.","Provisions, deploys and configures infrastructure services and components. Monitors infrastructure for load, performance and security events. Reports metrics and resolves operational issues. Executes standard operational procedures, including backups and restorations. Carries out agreed system software maintenance tasks. Automates routine system administration tasks to specifications using standard tools and basic scripting.","Applies technical expertise to maintain and optimize technology infrastructure, executing updates and employing automation tools. Configures tools and/or creates scripts to automate infrastructure tasks. Maintains operational procedures and checks that they are followed, including adherence to security policies. Uses infrastructure management tools to monitor load, performance, and security metrics. Investigates and enables the resolution of operational and security-related issues. Provides reports and proposals for improvement to stakeholders. Contributes to the planning and implementation of infrastructure maintenance and updates. Implements agreed infrastructure changes and maintenance routines.","Provides technical leadership to optimize the performance of the technology infrastructure. Drives the adoption of tools and automated processes for effective operational management and delivery. Oversees the planning, installation, maintenance and acceptance of new and updated infrastructure components and infrastructure-based services. Aligns to service expectations, security requirements and other quality standards. Ensures operational procedures and documentation are current and effective, tracks and addresses operational issues and reports to stakeholders.",,
92,,2,3,4,5,,,SYSP,https://sfia-online.org/en/skillcode/9/SYSP,System software administration,Delivery and operation,Technology management,"Installing, managing and maintaining operating systems, data management, office automation and utility software across various infrastructure environments.","System software encompasses a wide range of software components that support the functioning and management of technology infrastructure, including operating systems, infrastructure software, data management products, office automation products, middleware and utility software. It may run in cloud, virtual or physical hardware environments and enables applications to run effectively.
Activities may include, but are not limited to:

monitoring and optimizing the performance of system software
developing and maintaining diagnostic tools and procedures for system software troubleshooting and performance analysis
resolving service problems with system software components
evaluating, provisioning and testing new system software, including cloud based solutions 
reviewing system software updates and upgrades
provisioning and testing system software updates and configurations
adhering to established safety, security and quality standards
managing system software in hybrid and multi-cloud environments.
",,Assists with system software administration tasks under routine supervision. Supports the installation and configuration of system software. Helps monitor system performance and resource usage. Assists in documenting system software settings and updates.,"Monitors operational systems for resource usage and failure rates, to inform and facilitate system software tuning. Applies system software settings to optimize performance, enabling maximum throughput and efficient resource utilization. Installs and tests new versions of system software. Assists in creating software implementation procedures, including fallback contingency plans.","Monitors system software metrics and adjusts configurations for optimum availability and performance. Applies technical expertise to investigates and resolve complex system software issues, requesting action from supplier if required. analyzes system software updates and determines which ones require actions. Develops comprehensive software implementation procedures with robust contingency plans.","Ensures system software is provisioned and configured to support the achievement of service objectives. Develops and maintains diagnostic tools and processes for troubleshooting and performance analysis. Evaluates new system software and recommends adoption if appropriate. Plans the provisioning and testing of new versions of system software. Ensures operational procedures and diagnostics for system software are current, accessible and well understood. Investigates and coordinates the resolution of potential and actual service problems.",,
93,1,2,3,4,5,,,NTAS,https://sfia-online.org/en/skillcode/9/NTAS,Network support,Delivery and operation,Technology management,Providing maintenance and support services for communications networks.,"Activities may include, but are not limited to:

monitoring network performance, investigating issues, troubleshooting and testing network devices
implementing and managing network security measures, including access control, authentication, encryption and intrusion detection/prevention
configuring and maintaining network solutions across physical, virtual and cloud environments
automating network support tasks using scripting, automation tools and orchestration platforms
creating and maintaining network documentation, including diagrams, configuration files and procedures
providing technical support, advice and guidance to users and collaborating with others to resolve network issues
analyzing network performance, generating reports and presenting findings and recommendations to stakeholders
collaborating with others to ensure seamless integration and operation across all environments.
",Supports routine network tasks under close supervision. Monitors basic network health and reports on the status of network components. Assists with straightforward troubleshooting and follows established procedures to maintain operational continuity. Escalates issues as necessary to higher levels of support,"Assists in the operational configuration of network components and the investigation and resolution of network problems. Assists in the implementation of basic scripting and automation tools to streamline network support tasks. Assists with specified maintenance procedures and follows established safety, security and quality standards. Provides first-line support and guidance to network users, escalating issues as necessary.","Executes agreed network maintenance tasks and specified operational configuration of network components. Identifies and diagnoses network problems/faults using the required troubleshooting tools and network management software, including addressing security-related issues. Implements and maintains scripts, automation tools and orchestration platforms to optimize network support processes. Collects performance and traffic statistics and collaborates with others to ensure network effectiveness and resolve issues","Applies technical expertise to maintain and optimize network infrastructure, executing updates and employing automation tools. Uses network management tools to monitor load, performance, and security statistics. Investigates and enables the resolution of network-related operational and security issues. Configures tools and/or creates scripts to automate network tasks. Maintains operational procedures and checks that they are followed. Provides reports and proposals for improvement to stakeholders. Contributes to the planning and implementation of network maintenance, updates, and security enhancements. Implements agreed network changes and maintenance routines.","Leads network operations to optimize performance. Oversees planning, installation, maintenance, and acceptance of network components and services, aligning with service expectations, standards, and security requirements. Ensures network support requests are handled according to set standards and procedures. Drives the adoption of tools and processes for effective operational management and delivery, ensuring security considerations are addressed. Maintains procedures and documentation. Investigates and resolves complex network problems. Tracks operational issues and reports to stakeholders.",,
94,1,2,3,4,5,,,HSIN,https://sfia-online.org/en/skillcode/9/HSIN,Systems installation and removal,Delivery and operation,Technology management,"Installing and testing, or decommissioning and removing, systems or system components.","Systems or systems components may include, but are not limited to, hardware, software, cabling, wiring and monitoring equipment.
Activities may include, but are not limited to:

developing and following plans and instructions in accordance with agreed standards
adhering to established safety, security and quality standards
testing of hardware and software components, resolution of malfunctions and recording of results
documenting the details of hardware and software installed so that configuration management records can be updated
safe disconnection, decommissioning and removal of systems or system components.
","Follows agreed procedures to perform simple installations, replace consumable items and check the correct working of installations. Documents and reports on work done.",Installs or removes system components using supplied installation instructions and tools. Conducts standard tests and contributes to investigations of problems and faults. Confirms the correct working of installations. Documents results in accordance with agreed procedures.,"Installs or removes hardware and/or software, using supplied installation instructions and tools, including handover to the client. Uses standard procedures and diagnostic tools to test installations, correct problems, and document results. Records details of all components that have been installed and removed. Assists users and follows agreed procedures for further help or escalation. Contributes to the development of installation procedures and standards.","Undertakes or supervises complex installations and de-installations of systems or components, including handover to the client. Develops procedures and standards for installation and handover to maintain and improve the installation service. Schedules installation work around client priorities and resource availability. Ensures adherence to established safety and quality procedures.","Takes responsibility for installation and/or decommissioning projects. Provides effective team leadership, including information flow to and from the customer during project work. Develops and implements quality plans and method statements. Monitors the effectiveness of installations and ensures appropriate recommendations for change are made.",,
95,,2,3,4,5,6,,CFMG,https://sfia-online.org/en/skillcode/9/CFMG,Configuration management,Delivery and operation,Technology management,"Planning, identifying, controlling, accounting for and auditing of configuration items (CIs) and their interrelationships.","Configuration items (CIs) can include a wide variety of components (objects) such as, but not limited to, source code, software, products, systems, hardware, networks, buildings, suppliers, process definitions and documents. A coherent set of CIs forms a configuration.
Activities may include, but are not limited to:

identifying and documenting the functional and physical characteristics of CIs
identifying the relationships and maintain coherence between CIs for specific configurations
identifying the associated configuration(s), status, version and other characteristics of CIs at distinct points in time
controlling changes to CI characteristics, recording and reporting change processing and implementation status
systematically controlling changes to a configuration and maintaining the integrity, coherence and traceability of that configuration throughout the project, system and/or service lifecycle
adhering to established safety, security and quality standards
verifying and auditing CI records for data quality and compliance with specified internal and external requirements.
",,"Applies tools, techniques and processes to administer, track, log, report on and correct configuration items, components and changes. Assists with audits to check the accuracy of the information and undertakes any necessary corrective action under direction.","Applies tools, techniques and processes to track, log and correct information related to configuration items. Verifies and approves changes to protect assets and components from unauthorized change, diversion and inappropriate use. Supports user compliance with identification standards for object types, environments, processes, lifecycles, documentation, versions, formats, baselines, releases and templates. Performs audits to check the accuracy of the information and undertakes any necessary corrective action under direction.","Proposes and agrees the configuration items (CIs) to be uniquely identified with naming conventions. Puts in place operational processes for secure configuration, classification and management of CIs and for verifying and auditing configuration records. Develops, configures and maintains tools (including automation) to identify, track, log and maintain accurate, complete and current information. Reports on the status of configuration management. Identifies problems and issues and recommend corrective actions.","Plans the capture and management of CIs and related information. Agrees scope of configuration management processes and the configuration items (CIs) and related information to be controlled. Identifies, evaluates and manages the adoption of appropriate tools, techniques and processes (including automation) for configuration management. Contributes to the development of configuration management strategies, policies, standards and guidelines.","Develops configuration management strategies, policies, standards and guidelines. Champions the importance and value of configuration management and develops new methods and organizational capabilities (including automation) for configuration management. Provides resources to drive adoption of, and adherence to, policies and standards. Measures and monitors adherence to standards and ensures consistent execution of the process across the organization.",
96,,2,3,4,5,6,,RELM,https://sfia-online.org/en/skillcode/9/RELM,Release management,Delivery and operation,Technology management,"Managing the release of new and updated services into production, ensuring alignment with business objectives and compliance standards.","Activities may include, but are not limited to:

planning and scheduling releases in line with business requirements, considering the size, scope and content of each release
coordinating release activities across multiple teams and stakeholders, including third-party suppliers
managing the release lifecycle, including build, testing, deployment and post-implementation review
ensuring releases meet quality, security and compliance standards
communicating release plans, progress and outcomes to stakeholders
conducting post-release reviews and identifying areas for improvement
maintaining release processes, procedures and documentation
managing staged releases, pilot releases, blue/green releases or feature flags as appropriate.
",,Assists with release management tasks under routine supervision. Supports the collection of data and information for release planning and scheduling. Assists in the preparation of release materials and resources. Helps document and maintain records of release activities. Participates in basic testing and quality assurance tasks and issue resolution.,Supports the planning and scheduling of releases. Coordinates release activities with relevant teams. Follows defined release processes and procedures. Participates in testing and quality assurance activities to ensure releases meet standards. Identifies and resolves issues related to the release process. Documents and reports on release outcomes and communicates findings to stakeholders.,"Plans and schedules releases in line with business requirements and objectives. Coordinates release activities across multiple teams and stakeholders. Manages the release lifecycle, ensuring timely and quality deliverables. Ensures releases meet defined quality, security and compliance standards. Communicates release plans, progress and outcomes to stakeholders. Conducts post-release reviews and identifies areas for improvement.","Develops and maintains release approaches, processes and automation tools. Oversees the planning and scheduling of complex, large-scale releases. Coordinates release activities across multiple projects and programs. Ensures release processes and procedures are applied and that releases can be rolled back as needed. Communicates release approaches and outcomes. Conducts post-release analysis and drives continuous improvement.","Defines organizational release management strategies, policies and standards. Aligns release management with overall business strategies and objectives. Ensures the availability of resources and tools for effective release management. Communicates release strategies and outcomes to stakeholders. Drives the adoption of new release management techniques and technologies.",
97,,2,3,4,5,6,,STMG,https://sfia-online.org/en/skillcode/9/STMG,Storage management,Delivery and operation,Technology management,"Provisioning, configuring and optimizing on-premises and cloud-based storage solutions, ensuring data availability, security and alignment with business objectives.","Storage management encompasses managing various storage solutions, local or external storage such as direct access storage (DAS), network access storage (NAS), storage area networks (SAN) and cloud-based storage. 
It involves technologies and processes such as, but not limited to, virtualization, replication, mirroring, security, compression, performance monitoring, automation and storage provisioning. 
Activities may include, but are not limited to:

backup, archiving and recovery of data
monitoring and optimizing storage performance and capacity
resolving potential and actual storage-related issues
developing and maintaining tools and procedures for storage troubleshooting and analysis
evaluating, provisioning and testing new storage solutions, including cloud-based storage
managing storage in hybrid and multi-cloud environments
investigating emerging technologies for storage management
ensuring compliance with regulatory and security requirements
addressing business goals based on information value, data classification, recovery point and recovery time objectives.
",,"Assists with storage management tasks such as provisioning. Supports the setup and configuration of storage systems, incorporating standard security practices. Helps monitor storage performance and capacity, and documents storage utilization.","Executes routine storage management tasks following established procedures and using standard tools. Implements documented configurations for allocation of storage, installation and maintenance of secure storage systems using the agreed operational procedures. Identifies operational problems, including security-related issues, and contributes to their resolution. Uses standard management and reporting tools to collect and report on storage utilization, performance and backup statistics.","Prepares and maintains operational procedures for storage management. Monitors capacity, performance, availability and other operational metrics. Takes appropriate action to ensure corrective and proactive maintenance of storage and backup systems to protect and secure business information. Creates reports and proposals for improvement. Contributes to the planning and implementation of new installations and scheduled maintenance and changes of existing systems.","Develops standards and guidelines for implementing data protection and disaster recovery functionality for all business applications and business data. Provides authoritative advice and guidance to implement and improve storage management. Manages storage and backup systems to provide agreed service levels. Creates, improves and supports storage management services with optimal utilization of storage resources, ensuring security, availability and integrity of data.","Develops organizational policies, standards and guidelines for storage management. Develops strategies for managing storage and data based on the level of criticality of the information. Ensures compliance with regulatory and security requirements. Aligns investments in storage management with business goals and data management policies.",
98,,2,3,4,5,6,,DCMA,https://sfia-online.org/en/skillcode/9/DCMA,Facilities management,Delivery and operation,Technology management,"Planning, designing and managing the buildings, space and facilities which, collectively, make up the IT estate.","Activities may include, but are not limited to:

implementing and overseeing data center management tools
provisioning and managing the physical environment, including power, space and cooling
ensuring adherence to established safety, security and quality standards
ensuring compliance with mandatory health and safety regulations in the workplace
developing and enforcing electrical safety policies
developing and enforcing physical access control policies
analyzing environmental data and energy usage statistics to inform decision-making
formulating sustainability strategies for it infrastructure
evaluating and integrating emerging good practices in data center management
",,"Assists with the tasks related to granting, monitoring and reporting on physical access controls under routine supervision. Follows established procedures and guidelines to support the maintenance of the physical environment. Helps create and maintain documentation.","Monitors compliance against agreed processes and investigates, assesses and resolves incidents of non-compliance, escalating where necessary. Processes physical access requests, monitors access control systems and reports on access-related activities.","Uses data center management tools to produce management information on power, cooling and space and investigate issues where necessary. Carries out routine audit and checks to ensure adherence to policies and procedures. Facilitates the implementation of mandatory electrical safety testing.","Develops and maintains the standards, processes and documentation for data centers. optimizes efficiency in the population of data center space. Ensures adherence to all relevant policies and processes. Uses data center management tools to plan, record and manage installed infrastructure, power, space and cooling capabilities. Monitors usage and actions to meet sustainability targets.","Sets organizational policies for managing the IT estate, ensuring alignment with recognized industry practices. Develops strategies to forecast and fulfil future data center space requirements. Takes overall responsibility for adherence to health and safety regulations and electrical safety policies. Identifies and implements recognized industry practices to align future plans with corporate sustainability targets.",
99,,2,3,4,5,6,7,SLMO,https://sfia-online.org/en/skillcode/9/SLMO,Service level management,Delivery and operation,Service management,"Agreeing targets for service levels and assessing, monitoring and managing the delivery of services against the targets.","Activities may include, but are not limited to:

planning, implementation, control, review and audit of service provision, to meet customer business requirements
developing and managing both formal Service Level Agreements (SLAs) and less formal service expectations, depending on organizational needs and practices
negotiating, implementing and monitoring service level agreements or service expectations
managing operational facilities to provide the agreed levels of service
identifying opportunities to improve service delivery
implementing service level management practices to support cloud-based services
identifying future trends and their impact on service delivery, for example, technical, market, industrial, socioeconomic, legislative or sustainability targets.
",,"Monitors and logs the actual service provided. Compares delivered service to service level agreements, identifying any deviations or areas for improvement.",Monitors service delivery performance metrics. Liaises with stakeholders to help them plan for a deterioration in service and/or breaches of service level agreements.,Performs defined tasks to monitor service delivery against service level agreements and maintains records of relevant information. analyzes service delivery performance to identify actions required to maintain or improve levels of service. Initiates and reports on actions to maintain or improve levels of service.,"Ensures service delivery meets agreed service levels. Negotiates service level requirements and agreed service levels with customers. Diagnoses service delivery problems and initiates actions to maintain or improve levels of service. Establishes and maintains operational methods, procedures and facilities and reviews them regularly for effectiveness and efficiency.","Ensures service delivery is monitored effectively and that identified actions to maintain or improve levels of service are implemented. Ensures service level agreements are complete and cost-effective across the catalogue of available services. Ensures operational methods, procedures, facilities and tools are established, reviewed and maintained. Prepares proposals to meet forecast changes in the levels or types of services. Reviews service delivery to ensure agreed targets are met. Negotiates with relevant parties in respect of disruptions and major amendments to the provision of services.",Sets strategies for service delivery that support the strategic needs of the client organization. authorizes allocation of resources for monitoring service delivery arrangements. Develops relationships with customers at the highest level to identify potential areas of mutual commercial interest for future development. Maintains an overview of the contribution of service delivery arrangements to organizational success. Provides leadership within the industry on the identification of future trends.
100,,2,3,4,5,,,SCMG,https://sfia-online.org/en/skillcode/9/SCMG,Service catalogue management,Delivery and operation,Service management,Providing a source of consistent information about available services and products to customers and users.,"Activities may include, but are not limited to:

publishing and maintaining information about available services
tracking the list of available services as new services are introduced and current services are amended or retired
making the catalogue useful and easy to use
customizing the information published for specific audiences, such as for users, for customers, for service providers
supporting discussion of standard and non-standard service offerings
enabling automation of service requests and service fulfilment where appropriate.

The information documented in the service catalogue includes, but is not limited to, service names and descriptions, features, value propositions, costs, service support levels and availability.",,Assists with service catalogue management tasks under routine supervision. Supports the collection and updating of service and product information. Helps maintain the accuracy and relevance of the service catalogue.,"Collates information needed to populate the service catalogue. Edits and maintains service and product descriptions and keeps the list of available services up to date. Acts as a contact point, receiving and handling routine updates to the service catalogue. Identifies opportunities to improve service catalogue management processes.",Contributes to the design and implementation of a service catalogue. Enables automation of service requests and order fulfilment. Provides advice and guidance on the information to be included in the service catalogue. Contributes to reviews and improvement of the catalogue and of service catalogue management processes.,Manages the creation and maintenance of a catalogue of services. Ensures the service catalogue is complete and current. Works with service owners to ensure consistency and accuracy of the service catalogue entries. Completes regular reviews of the catalogue with stakeholders to ensure relevance to business needs and requirements. Manages the service catalogue management processes.,,
101,,,3,4,5,6,,AVMT,https://sfia-online.org/en/skillcode/9/AVMT,Availability management,Delivery and operation,Service management,Ensuring services deliver agreed levels of availability to meet the current and future needs of the business.,"Activities may include, but are not limited to:

defining and agreeing availability targets
disaster recovery planning and testing
ensuring services can collect data required to measure availability
monitoring, analyzing and reporting on service availability
implementing availability management practices, including those for cloud-based services
maintaining and improving the availability of services
controlling and managing service availability to deliver agreed levels of availability in a cost-effective manner.
",,,"Performs defined availability management tasks, such as routine monitoring and data collection. Tests disaster recovery procedures under direction and contributes to the documentation of recovery plans. Assists with the operation of availability management tools and processes. Monitors service components against agreed performance standards and reports any deviations.","analyzes service and component availability, reliability, maintainability and serviceability. Contributes to the availability management process and its operation. Monitors and maintains services and components to ensure ongoing compliance with agreed performance targets and service levels. Implements disaster recovery arrangements and documents recovery procedures. Conducts testing of recovery procedures.","Provides advice and guidance on the planning, design and improvement of service and component availability. Investigates all breaches of availability targets and service non-availability and initiates remedial activities. Develops plans for disaster recovery together with supporting processes. Manages the testing of disaster recovery plans.","Sets policy and develops strategies, plans and processes to ensure services deliver agreed levels of availability. Develops and implements new availability tools and techniques.",
